year,month,country,region,avg_temp_c,precipitation_mm,air_quality_index,uv_index,malaria_cases,dengue_cases,population_density,healthcare_budget
2002,10,Gabon,Central,10.865720979928115,127.0552809759059,23.64483372828031,11.436679786802515,0,51,357,1257
2002,11,Gabon,Central,13.543868481388754,114.2402399983052,115.69722434906167,9.065963397557878,69,13,357,1257
2002,12,Gabon,Central,17.1262336247776,74.35910890214657,51.88438304268235,10.20480743408961,28,38,357,1257
2003,1,Gabon,Central,19.13552430111119,70.90684392804614,50.00167525567549,5.246807601177505,0,48,357,1257
2003,2,Gabon,Central,27.14172367549946,59.32772838494096,82.07678732510585,10.65687986833294,121,45,357,1257
2003,3,Gabon,Central,22.56742401297376,150.3862271660534,105.39517703049734,12.0,3,130,357,1257
2003,4,Gabon,Central,21.951354105089887,108.70450492440717,74.3821327419255,11.924500427710548,67,109,357,1257
2003,5,Gabon,Central,17.261627569080385,203.5940423367278,101.622127105395,8.29589730713131,26,121,357,1257
2003,6,Gabon,Central,18.392865294629214,173.40123137007686,128.16436817574976,4.841034455232762,0,44,357,1257
2003,7,Gabon,Central,9.989626296581951,214.57204886181583,102.68566683496168,10.05340134979009,129,62,357,1257
2003,8,Gabon,Central,12.003760226664049,155.74086528231965,37.26774049423098,12.0,26,73,357,1257
2003,9,Gabon,Central,4.607918874261783,165.41476320827903,110.14398274072184,9.76009086068887,50,92,357,1257
2003,10,Gabon,Central,8.860361688079621,162.91883727245943,82.23891696778317,8.335820698348165,24,61,357,1257
2003,11,Gabon,Central,11.90894328433471,184.8754021223571,148.18983547707444,8.113606767011458,108,108,357,1257
2003,12,Gabon,Central,17.392740202219635,166.16110300893115,87.74785105519189,12.0,46,71,357,1257
2004,1,Gabon,Central,20.748669542536376,128.8091904521624,89.86986657120828,10.193780290162575,10,78,357,1257
2004,2,Gabon,Central,24.889791146061363,125.29764511776914,57.34213742076892,10.466262722489063,61,100,357,1257
2004,3,Gabon,Central,25.30104076413885,64.56122412529362,88.46887394712004,10.814995213385345,51,23,357,1257
2004,4,Gabon,Central,20.543324178108758,154.90540935024416,65.51077265978506,12.0,88,109,357,1257
2004,5,Gabon,Central,18.334634381465264,227.88156936956113,103.50762942844598,9.005157940972788,111,130,357,1257
2004,6,Gabon,Central,19.859247796738575,145.5702645726525,89.68605420854156,9.893386841260076,60,56,357,1257
2004,7,Gabon,Central,10.425881998821595,240.3620356654609,70.90124532103954,11.491637673809276,0,119,357,1257
2004,8,Gabon,Central,6.634461801019675,187.1641601799157,88.15614777937068,9.560551256679126,96,39,357,1257
2004,9,Gabon,Central,8.25887948254614,116.3944800624641,84.01482309119906,9.623259899927941,84,77,357,1257
2004,10,Gabon,Central,6.955945314224741,134.01485727406134,67.18400129278973,9.007204807496272,0,64,357,1257
2004,11,Gabon,Central,14.383479788219182,46.80194974014212,12.087129752824707,8.511673662848242,0,8,357,1257
2004,12,Gabon,Central,16.288193634895404,99.72874314199433,101.98748438724725,11.993918318394307,92,61,357,1257
2005,1,Gabon,Central,23.919925416332685,101.36391789338313,66.24841501030893,8.896143416936864,106,52,357,1257
2005,2,Gabon,Central,20.50503252213692,104.22851587268863,92.55597551530836,12.0,0,26,357,1257
2005,3,Gabon,Central,23.027474993266303,186.15037094374674,86.37454942563035,10.880233311258102,117,92,357,1257
2005,4,Gabon,Central,24.872960604214754,80.14041439501545,60.98155328059014,4.489705271192074,118,93,357,1257
2005,5,Gabon,Central,19.15224879722898,107.34338227799654,64.7374202564151,8.065807163269486,15,110,357,1257
2005,6,Gabon,Central,17.124321681723526,267.1014611495142,56.74032505238497,10.713466843953046,100,96,357,1257
2005,7,Gabon,Central,14.735294257641192,154.03197801728837,57.633779781996694,10.918713493971792,24,48,357,1257
2005,8,Gabon,Central,15.349940590265412,172.44754723171067,64.7010456762539,9.084433521743044,96,44,357,1257
2005,9,Gabon,Central,10.839969558612989,106.46714735875362,51.03918924103201,10.092740236696786,77,42,357,1257
2005,10,Gabon,Central,9.777582388211233,144.72139589992136,77.82015388700451,8.656388757347369,74,68,357,1257
2005,11,Gabon,Central,13.438771558719809,137.7883419268577,42.07582077703229,10.556685954223518,118,95,357,1257
2005,12,Gabon,Central,18.759662979780117,139.20676251544847,116.31248014003087,9.366376188895707,74,49,357,1257
2006,1,Gabon,Central,22.62322950416733,126.48192681639901,83.19899818139197,10.814303491509587,82,86,357,1257
2006,2,Gabon,Central,22.78693425762465,51.663710347220885,77.33247032139515,8.705914547389396,111,26,357,1257
2006,3,Gabon,Central,22.425757039973764,102.76743496901315,109.75783588039876,10.27027319285245,1,110,357,1257
2006,4,Gabon,Central,22.491792805653986,70.11011024932938,68.81432055719226,10.814220934196507,34,109,357,1257
2006,5,Gabon,Central,22.360206763565856,211.72112751562634,80.67963996224465,10.050120036421205,156,113,357,1257
2006,6,Gabon,Central,17.950003748707246,125.83018430262793,63.28777935763455,12.0,84,81,357,1257
2006,7,Gabon,Central,14.33967341675037,143.02795666942595,101.10873357461732,8.832462009952135,117,113,357,1257
2006,8,Gabon,Central,11.90028338358786,189.92415570764587,76.45860207103814,9.604279017347515,10,82,357,1257
2006,9,Gabon,Central,5.130122129136808,67.90321469290171,101.51006945700549,8.093764770669157,24,34,357,1257
2006,10,Gabon,Central,13.345104687202845,156.9875147933681,101.41349530314399,9.395244880285155,136,80,357,1257
2006,11,Gabon,Central,13.124770512832777,220.24850182622447,76.15811964516907,9.481572185248915,112,116,357,1257
2006,12,Gabon,Central,17.423177757726325,32.253562926851984,100.26433329834596,12.0,85,84,357,1257
2007,1,Gabon,Central,24.115204281117947,112.30996920202949,91.86717260028307,9.5518537004561,120,102,357,1257
2007,2,Gabon,Central,26.99358217515036,150.10015471060888,64.73814240270333,11.102361840317137,109,111,357,1257
2007,3,Gabon,Central,21.845379896583715,109.73354191541732,52.04081067778972,12.0,29,28,357,1257
2007,4,Gabon,Central,25.519500872039398,61.69114409114876,77.53895556145059,9.542800684999936,90,26,357,1257
2007,5,Gabon,Central,23.25347154542843,77.34614077580048,70.46882085718757,9.209871658035373,0,45,357,1257
2007,6,Gabon,Central,17.256503278062755,238.95415089715038,65.25477036457468,8.959077892841862,147,87,357,1257
2007,7,Gabon,Central,14.342573438072947,121.90044817434473,130.92895895651122,7.35073117891867,82,7,357,1257
2007,8,Gabon,Central,10.321371065636523,246.2577049624133,68.09952466525407,11.22410371252727,108,109,357,1257
2007,9,Gabon,Central,10.310538189931895,67.27410146131196,21.88593388458394,8.229643807882933,35,46,357,1257
2007,10,Gabon,Central,6.144827942106952,109.1468826643201,50.224183818307075,10.657897786950265,103,58,357,1257
2007,11,Gabon,Central,16.130322410994168,122.43637430054419,81.96099160408924,12.0,126,37,357,1257
2007,12,Gabon,Central,19.033760267355802,16.032694919240825,33.86100449015932,12.0,13,103,357,1257
2008,1,Gabon,Central,17.010635971471118,137.72788420301904,99.60635180960999,9.268015036857145,0,102,357,1257
2008,2,Gabon,Central,22.290020112912902,107.52437798317733,91.94920485160456,12.0,89,95,357,1257
2008,3,Gabon,Central,24.669762978031358,125.4803473671705,100.2802127538803,12.0,48,128,357,1257
2008,4,Gabon,Central,25.08632003615499,88.28900795705714,25.756880249660945,8.739057237430146,109,92,357,1257
2008,5,Gabon,Central,19.195320615526427,126.89846301116542,57.722509986691584,7.534193906489422,0,104,357,1257
2008,6,Gabon,Central,18.262275697359463,216.16450433342362,101.37691669075808,9.461577424385164,65,77,357,1257
2008,7,Gabon,Central,13.59000037388165,173.05263436309156,59.002555379692076,8.232330864853598,75,31,357,1257
2008,8,Gabon,Central,11.655910486901824,146.36665435494018,88.87482909893708,7.947922671545007,31,99,357,1257
2008,9,Gabon,Central,7.759604736837236,34.77928735661949,109.83520562152633,9.807421378090716,99,76,357,1257
2008,10,Gabon,Central,8.065928385978086,115.92564982468392,101.2461044314954,10.067042781451317,0,68,357,1257
2008,11,Gabon,Central,8.937828946772079,138.88065805821742,47.66020547050845,10.483457518761794,0,86,357,1257
2008,12,Gabon,Central,17.560128548738895,81.61100643290803,34.19752416067542,10.263733046093916,0,31,357,1257
2009,1,Gabon,Central,17.651776103916653,100.89662768676732,118.47672296115607,10.914841431261598,51,119,357,1257
2009,2,Gabon,Central,24.17247757219527,146.41613094556513,59.290403128010055,10.335843507054026,39,33,357,1257
2009,3,Gabon,Central,24.35057650157481,188.36625232746007,64.80184508492367,12.0,57,128,357,1257
2009,4,Gabon,Central,22.33989825048352,54.20659263190558,84.38652672585229,11.073008727219637,72,100,357,1257
2009,5,Gabon,Central,22.77670246781983,101.73960658446299,94.25918806209806,11.10083338923042,38,123,357,1257
2009,6,Gabon,Central,16.948401694484403,186.78933841096313,67.30443202739795,11.880464650891334,75,86,357,1257
2009,7,Gabon,Central,10.369241547032015,109.41223506209184,87.59506399914649,8.148600702616962,49,101,357,1257
2009,8,Gabon,Central,8.081996248790167,156.620770247037,110.45955860313315,5.542809600786028,48,84,357,1257
2009,9,Gabon,Central,8.539875219135503,74.67043351320866,32.571881664270876,9.01681898424778,114,15,357,1257
2009,10,Gabon,Central,9.94698934194176,104.8611687762288,84.45185747563627,10.793684426550232,9,51,357,1257
2009,11,Gabon,Central,14.657867627692253,173.94123768761244,62.40434660773148,8.605429241322136,98,48,357,1257
2009,12,Gabon,Central,14.430958682779561,100.25473101259064,88.05780956097914,11.939362425195055,25,85,357,1257
2010,1,Gabon,Central,22.731866890534885,106.05576805651648,80.51693295059916,8.892439516787924,77,96,357,1257
2010,2,Gabon,Central,22.033982424216532,105.58315848195937,69.38453811354015,8.278525152919187,4,127,357,1257
2010,3,Gabon,Central,24.513902152149804,142.97271796607433,46.14283525221909,7.429092552032574,37,136,357,1257
2010,4,Gabon,Central,20.735548133340465,148.95502276179533,86.96080431688894,12.0,8,78,357,1257
2010,5,Gabon,Central,21.155168797124094,103.07171705012723,66.3412361319211,9.53194321275959,40,117,357,1257
2010,6,Gabon,Central,20.64090716898998,80.56866400039645,66.45628722163715,10.789533372920115,100,76,357,1257
2010,7,Gabon,Central,12.89288569908304,163.87308568663605,68.1547610750805,10.69478838728291,85,70,357,1257
2010,8,Gabon,Central,9.344323977835975,192.8386432678322,98.99823573156618,9.21419754774151,125,100,357,1257
2010,9,Gabon,Central,9.176622005365765,133.8941688518114,103.57877136207705,10.788818718172518,0,98,357,1257
2010,10,Gabon,Central,6.349401998232063,60.301221029249014,61.935687925098094,12.0,55,53,357,1257
2010,11,Gabon,Central,15.310300082543192,135.28536945460138,89.55589841990513,8.209530959877597,27,58,357,1257
2010,12,Gabon,Central,16.4879727168116,57.091783218367354,84.92839839233488,11.675000715018871,0,61,357,1257
2011,1,Gabon,Central,20.487627777831413,114.73464828530767,40.45260632367999,7.217925448929753,57,116,357,1257
2011,2,Gabon,Central,26.295467015485727,111.0235295506904,83.91156269010021,10.303665704496435,80,43,357,1257
2011,3,Gabon,Central,23.118565142569643,191.77526885329158,48.14133086906391,10.794877541419039,50,85,357,1257
2011,4,Gabon,Central,22.41365562457212,115.78907361392828,60.83018386602389,12.0,27,55,357,1257
2011,5,Gabon,Central,24.154722041240834,209.6456065366492,62.380271848457326,9.669094917256388,57,52,357,1257
2011,6,Gabon,Central,15.084490583891276,155.5582985360764,89.69640738155304,8.472392721390724,0,22,357,1257
2011,7,Gabon,Central,10.171732641685272,192.65887233306992,94.8012855392018,9.764350418810169,98,18,357,1257
2011,8,Gabon,Central,10.514489576524452,236.72184379797298,61.03749260716738,8.30880159393846,13,18,357,1257
2011,9,Gabon,Central,8.523765819053352,125.35070804942407,55.572666598652624,5.688469596433773,0,84,357,1257
2011,10,Gabon,Central,12.70034979794504,87.56419649933696,82.55330918970668,12.0,32,3,357,1257
2011,11,Gabon,Central,13.434518368442099,130.22259137969903,74.84768548614174,12.0,114,66,357,1257
2011,12,Gabon,Central,17.151663542363377,120.24027830078529,39.70105486009986,7.799917309417606,42,86,357,1257
2012,1,Gabon,Central,20.21131731493228,135.31688409383753,69.3190442547121,11.30082477675936,112,91,357,1257
2012,2,Gabon,Central,25.455073016403073,104.44233111833046,92.77875360557603,9.689691805787799,67,131,357,1257
2012,3,Gabon,Central,25.082578895816237,52.04986583492888,47.29385040032008,10.635935567124264,0,58,357,1257
2012,4,Gabon,Central,24.72597271274126,113.76659461037625,55.74109670563236,9.291690862893972,38,92,357,1257
2012,5,Gabon,Central,20.642437218472875,66.59088368930881,62.36900975399895,10.44687141152841,86,27,357,1257
2012,6,Gabon,Central,20.003290023747383,151.9340362937633,55.250684569445255,9.688842664478871,21,66,357,1257
2012,7,Gabon,Central,13.465363936720056,231.79176616847866,52.97709519976151,12.0,97,74,357,1257
2012,8,Gabon,Central,12.665678503760226,195.13208509896708,69.63708437343962,9.46596563656431,6,62,357,1257
2012,9,Gabon,Central,9.808851147230238,78.3244137811881,125.09144700051816,7.45183629729339,15,27,357,1257
2012,10,Gabon,Central,12.660864653912649,40.07332807973347,72.664446841339,12.0,89,16,357,1257
2012,11,Gabon,Central,11.45028186214305,44.97322061503786,82.49356644302966,10.533078662293086,102,84,357,1257
2012,12,Gabon,Central,12.109840010447705,139.00321651495142,47.127342383155316,12.0,0,37,357,1257
2013,1,Gabon,Central,22.327825933782893,129.09787247282307,41.942792374075296,11.058461511030544,94,57,357,1257
2013,2,Gabon,Central,21.399121453499923,209.94683820133707,75.95773994185721,5.86799226750076,88,71,357,1257
2013,3,Gabon,Central,25.305506410163062,136.72288702096796,33.219363060738836,9.493025577137356,113,95,357,1257
2013,4,Gabon,Central,26.005537376196003,164.11880863178828,66.87247849971321,8.544961959565079,139,143,357,1257
2013,5,Gabon,Central,21.286635386846477,83.40286152264107,76.40461678140272,8.943066592907318,95,40,357,1257
2013,6,Gabon,Central,16.751695380866494,162.28550882465117,68.73897154463663,12.0,18,115,357,1257
2013,7,Gabon,Central,13.499943036154566,180.42254119264513,42.981005284361586,12.0,115,118,357,1257
2013,8,Gabon,Central,8.197750735977468,164.47267541356473,72.42234492312718,9.89270442399885,104,69,357,1257
2013,9,Gabon,Central,9.015597177147288,159.99278865761653,61.66456818322604,11.939573782741068,79,8,357,1257
2013,10,Gabon,Central,9.502443883087052,77.63653470676147,116.38715460568446,10.113596518929459,82,68,357,1257
2013,11,Gabon,Central,15.522263985882091,52.53004189530094,57.1365978508624,11.154843701323403,0,78,357,1257
2013,12,Gabon,Central,16.789583066711927,127.10161351179282,47.431458912353584,7.784988356020476,0,13,357,1257
2014,1,Gabon,Central,19.050826010588224,76.20518388238236,58.94399125872255,7.268438894090348,0,42,357,1257
2014,2,Gabon,Central,22.154919298494892,146.7336873317224,55.43598140378565,8.439732923923351,44,32,357,1257
2014,3,Gabon,Central,21.73077485684521,101.52047274443525,89.07524946630939,10.40166307580347,78,44,357,1257
2014,4,Gabon,Central,25.419772690477632,156.82198816067574,84.08339786375656,6.195640254890368,116,137,357,1257
2014,5,Gabon,Central,22.480668777338366,53.89307659930668,64.94739780967973,10.57414533996185,0,121,357,1257
2014,6,Gabon,Central,19.510954303863738,255.08259925980735,63.51288727472959,9.272289024702927,114,36,357,1257
2014,7,Gabon,Central,16.46113614117283,241.04682798728146,83.36543248907788,8.028408167187106,110,59,357,1257
2014,8,Gabon,Central,10.59258568797368,192.81536081167124,74.93276045019005,6.773279269602886,96,102,357,1257
2014,9,Gabon,Central,7.8850259941358285,64.63175954419276,90.54289078976853,3.097152681227377,42,60,357,1257
2014,10,Gabon,Central,11.897947080322606,142.89625909646082,52.3869798091751,9.730212275940614,122,9,357,1257
2014,11,Gabon,Central,15.579746719961399,76.25846611333004,87.5920007108298,10.361319656942326,0,56,357,1257
2014,12,Gabon,Central,19.36871865453269,114.9916435220719,77.98064915684763,10.90895838804752,11,66,357,1257
2015,1,Gabon,Central,19.721799950641618,162.66624365089902,25.650941988889578,8.975126862912877,36,34,357,1257
2015,2,Gabon,Central,22.748680494976295,157.53170555098427,103.04654348101953,5.382693864878394,22,112,357,1257
2015,3,Gabon,Central,24.063188995272373,173.9989412698166,74.68291857495325,10.684138114351436,64,44,357,1257
2015,4,Gabon,Central,26.22309139914562,95.05339568138747,81.58344641680104,12.0,103,111,357,1257
2015,5,Gabon,Central,23.021008551063602,112.05473577371059,47.07121300626871,9.119305916903867,124,67,357,1257
2015,6,Gabon,Central,11.560384763863716,201.89981625013274,87.5887021253487,9.248173553795217,6,50,357,1257
2015,7,Gabon,Central,15.213469701400054,151.93100404978398,101.22807233503278,10.987068776664636,88,25,357,1257
2015,8,Gabon,Central,9.467622370475816,150.48128877020798,70.91580187764167,9.513009830093036,63,37,357,1257
2015,9,Gabon,Central,6.71219607298443,153.70185660041832,64.56379669758104,12.0,9,73,357,1257
2015,10,Gabon,Central,10.824319722373264,164.02547514450455,59.23240600530413,12.0,17,7,357,1257
2015,11,Gabon,Central,9.911215476390273,206.4600447538159,63.515599824384026,8.796144585070303,0,61,357,1257
2015,12,Gabon,Central,15.138067257302392,167.65272446035218,111.86049960063598,9.913454080580674,48,36,357,1257
2016,1,Gabon,Central,21.723585307933167,154.81857541898466,33.56795140064749,9.556381600026494,22,46,357,1257
2016,2,Gabon,Central,25.16397823899059,97.38524473874065,28.855228439066288,10.945769996261468,113,106,357,1257
